-84.36245,33.79801,0
-84.36259,33.79805,0
-84.36268,33.79808,0
-84.36301,33.79817,0
-84.36343,33.79826,0
-84.36348,33.79828,0
-84.36364,33.79831,0
-84.36368,33.79831,0
-84.36385,33.79833,0
-84.36428,33.79838,0
-84.3645,33.79841,0
-84.36492,33.79843,0
-84.36497,33.79844,0
-84.36504,33.79844,0
-84.36512,33.79844,0
-84.36519,33.79843,0
-84.36525,33.79843,0
-84.36533,33.79841,0
-84.36555,33.79836,0
-84.36575,33.79829,0
-84.36585,33.79824,0
-84.36596,33.79818,0
-84.36608,33.7981,0
-84.36634,33.79789,0
-84.36635,33.79788,0
-84.3665,33.79777,0
-84.36654,33.79774,0
-84.36677,33.7976,0
-84.36701,33.79747,0
-84.36703,33.79746,0
-84.36722,33.79737,0
-84.36743,33.79728,0
-84.36761,33.79722,0
-84.36765,33.7972,0
-84.36802,33.79709,0
-84.36814,33.79711,0
-84.3682,33.79712,0
-84.36828,33.79713,0
-84.36833,33.79713,0
-84.36836,33.79719,0
-84.36839,33.79724,0
-84.36843,33.79733,0
-84.36848,33.79751,0
-84.36849,33.79753,0
-84.36851,33.79756,0
-84.36852,33.79756,0
-84.36858,33.79761,0
-84.36898,33.79709,0
-84.36913,33.79693,0
-84.36933,33.79673,0
-84.36959,33.79647,0
-84.36966,33.7964,0
-84.36972,33.79634,0
-84.36974,33.79631,0
-84.3701,33.79593,0
-84.37037,33.79567,0
-84.37047,33.79556,0
-84.37055,33.79548,0
-84.3706,33.79542,0
-84.37078,33.79524,0
-84.37078,33.79523,0
-84.37088,33.79513,0
-84.37098,33.79504,0
-84.37109,33.79493,0
-84.37152,33.79453,0
-84.37164,33.79439,0
-84.37188,33.79415,0
-84.37198,33.79405,0
-84.37217,33.79384,0
-84.37267,33.79333,0
-84.37274,33.79325,0
-84.37284,33.79313,0
-84.37312,33.79285,0
-84.37337,33.79258,0
-84.37374,33.79221,0
-84.37403,33.7919,0
-84.37415,33.79175,0
-84.3742,33.79169,0
-84.37428,33.79159,0
-84.37442,33.79142,0
-84.37472,33.79105,0
-84.3749,33.79082,0
-84.3753,33.79033,0
-84.37539,33.79023,0
-84.37555,33.79004,0
-84.37561,33.78997,0
-84.37568,33.78989,0
-84.37581,33.78975,0
-84.37591,33.78965,0
-84.3761,33.78948,0
-84.37623,33.78936,0
-84.37638,33.78922,0
-84.37657,33.78905,0
-84.37678,33.78887,0
-84.37729,33.78843,0
-84.37759,33.78814,0
-84.37772,33.78802,0
-84.37782,33.78793,0
-84.37788,33.78786,0
-84.37793,33.78781,0
-84.37798,33.78776,0
-84.37803,33.78769,0
-84.37808,33.78761,0
-84.37811,33.78753,0
-84.37815,33.78739,0
-84.37815,33.78725,0
-84.37814,33.78689,0
-84.37813,33.78664,0
-84.37818,33.78659,0
-84.37822,33.78655,0
-84.37822,33.78654,0
-84.37826,33.78652,0
-84.37828,33.78652,0
-84.37833,33.78651,0
-84.3785,33.78651,0
-84.37884,33.78652,0
-84.37885,33.78651,0
-84.37886,33.78651,0
-84.37895,33.78648,0
-84.37912,33.7865,0
-84.37954,33.7865,0
-84.38012,33.7865,0
-84.38035,33.78649,0
-84.38045,33.78649,0
-84.38059,33.78649,0
-84.38079,33.78649,0
-84.38097,33.78649,0
-84.38122,33.78649,0
-84.38136,33.78649,0
-84.38154,33.78649,0
-84.38177,33.78649,0
-84.38198,33.78649,0
-84.38215,33.78649,0
-84.38216,33.78599,0
-84.38216,33.78563,0
-84.38216,33.78542,0
-84.3822,33.78488,0
-84.38222,33.78471,0
-84.38225,33.7843,0
-84.38227,33.78408,0
-84.3823,33.78355,0
-84.38234,33.78318,0
-84.38235,33.78303,0
-84.38238,33.78275,0
-84.38241,33.78255,0
-84.38243,33.78238,0
-84.38245,33.7822,0
-84.38247,33.78202,0
-84.38249,33.78184,0
-84.3825,33.78174,0
-84.38252,33.7816,0
-84.38253,33.78142,0
-84.38255,33.78124,0
-84.38256,33.78103,0
-84.38259,33.78067,0
-84.3826,33.78031,0
-84.3826,33.78029,0
-84.38263,33.77969,0
-84.38263,33.77952,0
-84.38269,33.7789,0
-84.38274,33.77843,0
-84.38279,33.7779,0
-84.38285,33.77725,0
-84.38288,33.77686,0
-84.38292,33.7765,0
-84.38296,33.77605,0
-84.38298,33.77587,0
-84.38304,33.77517,0
-84.38307,33.77494,0
-84.38308,33.77481,0
-84.38328,33.77483,0
-84.38371,33.77485,0
-84.38393,33.77487,0
-84.38415,33.77488,0
-84.38436,33.77489,0
-84.38465,33.77491,0
-84.38486,33.77493,0
-84.38508,33.77494,0
-84.38573,33.77498,0
-84.38594,33.775,0
-84.38611,33.77501,0
-84.38632,33.77502,0
-84.38654,33.77504,0
-84.38664,33.77504,0
-84.38676,33.77505,0
-84.38702,33.77507,0
-84.38718,33.77508,0
-84.38719,33.77508,0
-84.38732,33.77509,0
-84.38732,33.77538,0
-84.38731,33.77574,0
